plant_name,JS_ID,plant_num,PI_num,img_date,voxel_len,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14
4-9-18_Schnable_49-528-js131-1-190_2018-04-13_09-19-26_10106500,JS131,528,PI_576387,2018-04-13,4cm,46.3589,50.0809,41.9496,28.5126,39.2859,72.8436,32.7119,21.0736,26.0845,,,,,,
4-9-18_Schnable_49-528-js131-1-190_2018-04-16_09-19-25_10293500,JS131,528,PI_576387,2018-04-16,4cm,37.7544,42.6552,44.4237,40.691,56.8461,40.0223,39.4002,37.4616,40.956,16.2363,,,,,
4-9-18_Schnable_49-529-js90-127_2018-04-11_09-20-46_9993600,JS90,529,PI_534114,2018-04-11,4cm,35.9092,24.7218,33.5696,21.7309,11.73,25.7304,18.9682,,,,,,,,
4-9-18_Schnable_49-529-js90-127_2018-04-13_09-21-42_10106600,JS90,529,PI_534114,2018-04-13,4cm,38.391,25.5,36.6152,25.5401,30.9951,11.2368,20.8094,,,,,,,,
4-9-18_Schnable_49-529-js90-127_2018-04-16_09-21-45_10293600,JS90,529,PI_534114,2018-04-16,4cm,31.9707,27.6082,36.604,23.491,30.1853,23.8397,25.1713,22.9366,,,,,,,
4-9-18_Schnable_49-530-js52-81_2018-04-11_09-22-57_9993700,JS52,530,PI_533949,2018-04-11,4cm,35.6255,34.2388,47.3758,31.9909,38.6624,82.4923,76.0045,35.9596,41.5642,22.4893,36.2751,,,,
4-9-18_Schnable_49-530-js52-81_2018-04-13_09-23-58_10106700,JS52,530,PI_533949,2018-04-13,4cm,,,,,,,,,,,,,,,
4-9-18_Schnable_49-530-js52-81_2018-04-16_09-24-02_10293700,JS52,530,PI_533949,2018-04-16,4cm,81.5389,60.4469,86.1391,82.6187,18.8347,66.5324,39.4702,82.382,42.9973,11.604,76.7044,60.0046,120.492,90.8334,53.5352
4-9-18_Schnable_49-531-js85-122_2018-04-11_09-25-13_9993800,JS85,531,PI_534101,2018-04-11,4cm,42.1612,39.3787,38.2707,35.3199,30.1079,34.8886,44.6495,20.711,,,,,,,
4-9-18_Schnable_49-531-js85-122_2018-04-13_09-26-13_10106800,JS85,531,PI_534101,2018-04-13,4cm,42.9098,37.5067,37.8813,29.7686,38.1483,30.1666,18.3708,27.6184,34.5087,,,,,,
4-9-18_Schnable_49-531-js85-122_2018-04-16_09-26-19_10293800,JS85,531,PI_534101,2018-04-16,4cm,66.597,82.0563,32.4216,51.6607,29.2223,26.1198,58.0925,45.0476,20.587,88.63,66.3768,,,,
4-9-18_Schnable_49-532-js245-393_2018-04-11_09-27-28_9993900,JS245,532,PI_656094,2018-04-11,4cm,39.3653,41.8049,35.5789,32.0827,26.0093,26.3229,24.1292,25.8222,45.0537,16.5054,,,,,
4-9-18_Schnable_49-532-js245-393_2018-04-13_09-28-29_10106900,JS245,532,PI_656094,2018-04-13,4cm,41.2077,42.2429,37.9951,35.2939,33.8668,32.3167,13.5571,22.8694,18.6208,,,,,,
4-9-18_Schnable_49-532-js245-393_2018-04-16_09-28-36_10293900,JS245,532,PI_656094,2018-04-16,4cm,34.7958,34.9827,72.307,76.2365,47.0513,26.7636,70.5254,60.4827,48.3498,60.3711,38.0287,26.421,29.9699,,
4-9-18_Schnable_49-533-js218-341_2018-04-11_09-29-43_9994000,JS218,533,PI_656044,2018-04-11,4cm,26.6785,18.1994,18.2766,22.6801,25.6828,26.8518,39.8602,26.7149,,,,,,,
4-9-18_Schnable_49-533-js218-341_2018-04-13_09-30-46_10107000,JS218,533,PI_656044,2018-04-13,4cm,25.4699,19.4181,23.6912,27.9215,25.9433,70.006,32.3213,,,,,,,,
4-9-18_Schnable_49-533-js218-341_2018-04-16_09-30-52_10294000,JS218,533,PI_656044,2018-04-16,4cm,25.0159,23.5981,23.5619,17.8381,35.4739,28.4372,19.4384,32.2721,43.054,23.9958,,,,,
4-9-18_Schnable_49-534-js202-315_2018-04-11_09-31-58_9994100,JS202,534,PI_656019,2018-04-11,4cm,51.4206,29.1561,29.2592,10.6755,27.1877,,,,,,,,,,
4-9-18_Schnable_49-534-js202-315_2018-04-13_09-33-03_10107100,JS202,534,PI_656019,2018-04-13,4cm,53.2179,31.5601,31.9952,31.7586,26.8457,42.4977,,,,,,,,,
4-9-18_Schnable_49-534-js202-315_2018-04-16_09-33-11_10294100,JS202,534,PI_656019,2018-04-16,4cm,32.7159,64.6076,28.622,36.0748,28.4165,38.9092,20.4135,,,,,,,,
4-9-18_Schnable_49-535-js84-121_2018-04-11_09-34-13_9994200,JS84,535,PI_534099,2018-04-11,4cm,35.0549,24.9661,32.312,30.3932,37.9164,25.2113,36.8451,,,,,,,,
4-9-18_Schnable_49-535-js84-121_2018-04-13_09-35-19_10107200,JS84,535,PI_534099,2018-04-13,4cm,21.2376,39.2393,26.7247,36.2426,35.3809,19.3547,37.283,42.2762,23.626,,,,,,
4-9-18_Schnable_49-535-js84-121_2018-04-16_09-35-29_10294200,JS84,535,PI_534099,2018-04-16,4cm,37.6776,35.831,28.7261,66.5501,75.4037,55.2241,34.3723,45.7283,38.2251,41.246,74.6701,38.9675,,,
4-9-18_Schnable_49-536-js159-3-228_2018-04-11_09-36-30_9994300,JS159,536,PI_597958,2018-04-11,4cm,22.346,27.4428,48.5561,32.9184,36.6089,36.4418,,,,,,,,,
4-9-18_Schnable_49-536-js159-3-228_2018-04-13_09-37-36_10107300,JS159,536,PI_597958,2018-04-13,4cm,13.6485,21.8995,50.3396,24.4892,14.6666,17.9044,27.8749,,,,,,,,
4-9-18_Schnable_49-536-js159-3-228_2018-04-16_09-37-46_10294300,JS159,536,PI_597958,2018-04-16,4cm,17.1183,20.741,26.4653,18.3035,50.9923,19.3238,11.0506,38.1089,29.5829,38.754,,,,,
4-9-18_Schnable_49-537-js250-402_2018-04-11_09-38-46_9994400,JS250,537,PI_656102,2018-04-11,4cm,42.9146,44.05,49.7914,38.8982,42.7139,34.7133,31.8459,26.8904,,,,,,,
4-9-18_Schnable_49-537-js250-402_2018-04-13_09-39-52_10107400,JS250,537,PI_656102,2018-04-13,4cm,43.0426,43.7452,50.3412,39.7047,42.6832,29.8563,31.011,42.6228,20.1999,,,,,,
4-9-18_Schnable_49-537-js250-402_2018-04-16_09-40-03_10294400,JS250,537,PI_656102,2018-04-16,4cm,47.7529,46.5645,47.9859,56.5316,46.0686,44.8504,37.9578,40.1793,17.622,34.5892,28.0833,,,,
4-9-18_Schnable_49-538-js284-177_2018-04-11_09-41-02_9994500,JS284,538,PI_576352,2018-04-11,4cm,16.2438,39.7798,27.3284,34.8234,21.775,27.749,25.8073,,,,,,,,
4-9-18_Schnable_49-538-js284-177_2018-04-13_09-42-07_10107500,JS284,538,PI_576352,2018-04-13,4cm,160.97,20.048,39.3048,33.0569,32.6899,22.969,21.0127,37.8078,28.8696,,,,,,
4-9-18_Schnable_49-539-js37-3-63_2018-04-11_09-43-16_9994600,JS37,539,PI_533903,2018-04-11,4cm,31.1302,21.5062,18.5391,38.2123,30.5008,39.1017,31.2307,43.6595,37.1143,17.9861,,,,,
4-9-18_Schnable_49-539-js37-3-63_2018-04-13_09-44-24_10107600,JS37,539,PI_533903,2018-04-13,4cm,31.6973,28.9216,23.7105,22.7557,37.1656,30.6112,44.6475,17.1574,,,,,,,
4-9-18_Schnable_49-539-js37-3-63_2018-04-16_09-44-39_10294600,JS37,539,PI_533903,2018-04-16,4cm,37.3587,29.4732,30.7387,30.6439,36.1076,5.57134,32.6534,48.7272,31.3321,18.4544,,,,,
4-9-18_Schnable_49-540-js23-3-38_2018-04-11_09-45-31_9994700,JS23,540,PI_533830,2018-04-11,4cm,41.5763,22.4161,40.3874,19.1279,50.6257,36.0227,3.93443,28.6995,,,,,,,
4-9-18_Schnable_49-540-js23-3-38_2018-04-13_09-46-41_10107700,JS23,540,PI_533830,2018-04-13,4cm,39.401,31.1221,39.2615,39.1881,45.9996,42.1472,17.4119,30.4215,34.5567,18.6914,23.4683,,,,
4-9-18_Schnable_49-540-js23-3-38_2018-04-16_09-46-55_10294700,JS23,540,PI_533830,2018-04-16,4cm,23.18,17.1063,34.5658,28.7421,53.5486,60.239,47.751,6.90473,50.147,26.4843,58.4753,18.433,2.11387,40.3586,44.8372
4-9-18_Schnable_49-541-js133-194_2018-04-11_09-47-47_9994800,JS133,541,PI_576393,2018-04-11,4cm,26.5195,32.1072,25.0567,20.5285,25.4215,16.3847,30.1934,3.18512,,,,,,,
4-9-18_Schnable_49-541-js133-194_2018-04-13_09-48-56_10107800,JS133,541,PI_576393,2018-04-13,4cm,29.5646,27.9472,34.4983,32.8282,21.5852,35.5161,27.2674,9.4216,24.7368,,,,,,
4-9-18_Schnable_49-541-js133-194_2018-04-16_09-49-18_10294800,JS133,541,PI_576393,2018-04-16,4cm,27.9112,27.166,31.4715,25.0209,41.1944,22.64,38.428,12.3257,38.2924,27.1025,,,,,
4-9-18_Schnable_49-542-js292-381_2018-04-11_09-50-02_9994900,JS292,542,PI_656081,2018-04-11,4cm,43.3298,49.0669,51.2534,38.1329,40.4795,25.2249,7.26957,24.8374,,,,,,,
4-9-18_Schnable_49-542-js292-381_2018-04-13_09-51-11_10107900,JS292,542,PI_656081,2018-04-13,4cm,50.3733,50.3025,52.0051,36.4429,39.4028,26.5789,30.0713,23.647,11.4619,,,,,,
4-9-18_Schnable_49-542-js292-381_2018-04-16_09-51-35_10294900,JS292,542,PI_656081,2018-04-16,4cm,46.2664,52.0173,41.6606,41.482,37.4703,38.651,24.3985,29.5776,27.4761,18.6834,,,,,
4-9-18_Schnable_49-543-js131-3-190_2018-04-11_09-52-18_9995000,JS131,543,PI_576387,2018-04-11,4cm,36.4083,37.7325,27.9966,28.5179,36.5207,23.4086,26.7914,8.04435,,,,,,,
4-9-18_Schnable_49-543-js131-3-190_2018-04-13_09-53-28_10108000,JS131,543,PI_576387,2018-04-13,4cm,35.2459,32.7679,33.9794,25.194,65.2384,66.7694,27.832,34.0906,27.0305,36.6352,22.8406,17.9951,,,
4-9-18_Schnable_49-543-js131-3-190_2018-04-16_09-53-51_10295000,JS131,543,PI_576387,2018-04-16,4cm,41.6895,37.0418,24.7833,35.0963,36.2397,38.4178,40.4388,33.9805,29.8972,27.0716,12.1216,,,,
4-9-18_Schnable_49-544-js163-234_2018-04-11_09-54-34_9995100,JS163,544,PI_597966,2018-04-11,4cm,36.1447,26.3816,29.506,18.2865,19.8629,22.587,42.8991,29.3842,19.012,,,,,,
4-9-18_Schnable_49-544-js163-234_2018-04-13_09-55-44_10108100,JS163,544,PI_597966,2018-04-13,4cm,36.9402,24.5717,33.3194,17.7487,18.3167,21.8227,30.1525,25.9247,40.2685,28.0239,,,,,
4-9-18_Schnable_49-544-js163-234_2018-04-16_09-56-08_10295100,JS163,544,PI_597966,2018-04-16,4cm,75.9856,43.8599,27.4605,36.6953,20.5555,31.6135,36.1193,31.2293,41.9089,37.1894,16.7615,,,,
4-9-18_Schnable_49-545-js208-327_2018-04-11_09-56-50_9995200,JS208,545,PI_656030,2018-04-11,4cm,43.5181,29.2618,23.1395,19.464,18.4794,23.5348,11.0685,17.7242,,,,,,,
4-9-18_Schnable_49-545-js208-327_2018-04-13_09-58-01_10108200,JS208,545,PI_656030,2018-04-13,4cm,177.306,62.537,30.8607,22.5506,20.8297,15.4395,21.9377,31.1538,5.07165,,,,,,
4-9-18_Schnable_49-545-js208-327_2018-04-16_09-58-24_10295200,JS208,545,PI_656030,2018-04-16,4cm,55.5414,31.4589,23.0159,19.3233,15.989,27.3244,44.6579,25.8471,,,,,,,
4-9-18_Schnable_49-547-js135-196_2018-04-11_10-01-20_9995400,JS135,547,PI_576396,2018-04-11,4cm,51.1398,39.1815,38.9067,31.5965,35.0043,30.4785,28.8667,18.8147,16.9771,22.7371,,,,,
4-9-18_Schnable_49-547-js135-196_2018-04-13_10-02-32_10108400,JS135,547,PI_576396,2018-04-13,4cm,45.717,46.7443,27.4804,34.5478,31.6755,37.2876,16.2001,29.8501,21.1324,33.2802,30.2823,,,,
4-9-18_Schnable_49-547-js135-196_2018-04-16_10-02-57_10295400,JS135,547,PI_576396,2018-04-16,4cm,52.5315,43.6286,39.7224,37.262,37.9883,37.0085,44.4925,28.0999,28.6345,23.5023,7.27761,,,,
4-9-18_Schnable_49-548-js150-217_2018-04-11_10-03-36_9995500,JS150,548,PI_595743,2018-04-11,4cm,15.7395,31.7795,24.0444,38.7087,27.2267,18.1828,24.3338,,,,,,,,
4-9-18_Schnable_49-548-js150-217_2018-04-13_10-04-48_10108500,JS150,548,PI_595743,2018-04-13,4cm,18.558,10.4569,17.3502,40.3729,8.36933,26.8949,27.5244,35.7077,15.7429,63.2512,29.649,,,,
4-9-18_Schnable_49-548-js150-217_2018-04-16_10-05-14_10295500,JS150,548,PI_595743,2018-04-16,4cm,25.9968,15.9804,11.7737,17.6188,40.0583,27.6928,36.6543,34.2194,34.505,24.0555,,,,,
4-9-18_Schnable_49-549-js212-333_2018-04-13_10-07-06_10108600,JS212,549,PI_656036,2018-04-13,4cm,52.5353,54.098,56.9766,43.5748,48.9843,30.7325,37.621,19.5266,,,,,,,
4-9-18_Schnable_49-550-js289-293_2018-04-11_10-08-08_9995700,JS289,550,PI_655997,2018-04-11,4cm,21.6294,28.2256,27.1875,35.796,22.385,30.8352,26.5593,,,,,,,,
4-9-18_Schnable_49-550-js289-293_2018-04-13_10-09-22_10108700,JS289,550,PI_655997,2018-04-13,4cm,27.6444,23.7948,34.3524,28.9491,21.0803,28.8362,19.6829,,,,,,,,
4-9-18_Schnable_49-550-js289-293_2018-04-16_10-09-43_10295700,JS289,550,PI_655997,2018-04-16,4cm,37.5884,23.1786,30.9828,23.9006,29.2898,41.9972,9.10094,8.66474,31.1706,38.5508,35.4821,,,,
4-9-18_Schnable_49-551-js153-222_2018-04-11_10-10-21_9995800,JS153,551,PI_597946,2018-04-11,4cm,36.0472,25.6125,33.6699,25.8333,23.5758,31.2495,10.5531,,,,,,,,
4-9-18_Schnable_49-551-js153-222_2018-04-13_10-11-36_10108800,JS153,551,PI_597946,2018-04-13,4cm,34.632,25.2185,32.225,26.8652,24.7506,22.1627,27.3139,16.9466,,,,,,,
4-9-18_Schnable_49-551-js153-222_2018-04-16_10-11-57_10295800,JS153,551,PI_597946,2018-04-16,4cm,34.6478,31.1989,37.4203,31.3578,21.0271,17.0066,17.0108,21.3238,21.2712,,,,,,
4-9-18_Schnable_49-552-js172-249_2018-04-11_10-12-34_9995900,JS172,552,PI_613536,2018-04-11,4cm,41.7595,23.5421,42.3706,43.507,10.5158,30.3323,22.3295,31.1835,,,,,,,
4-9-18_Schnable_49-552-js172-249_2018-04-13_10-13-50_10108900,JS172,552,PI_613536,2018-04-13,4cm,29.8929,23.3009,41.8972,34.7308,48.3195,29.3118,34.7742,15.4732,46.3754,,,,,,
4-9-18_Schnable_49-552-js172-249_2018-04-16_10-14-11_10295900,JS172,552,PI_613536,2018-04-16,4cm,24.2045,42.5837,32.3751,35.7932,41.8781,25.1725,35.4482,19.0044,,,,,,,
4-9-18_Schnable_49-553-js11-21_2018-04-11_10-14-49_9996000,JS11,553,PI_533766,2018-04-11,4cm,44.5246,39.9607,26.9037,20.5167,17.3044,38.1895,24.8427,,,,,,,,
4-9-18_Schnable_49-553-js11-21_2018-04-13_10-16-03_10109000,JS11,553,PI_533766,2018-04-13,4cm,43.8296,40.3,26.1793,26.1593,17.5299,31.1633,7.07524,,,,,,,,
4-9-18_Schnable_49-553-js11-21_2018-04-16_10-16-25_10296000,JS11,553,PI_533766,2018-04-16,4cm,59.9528,49.3678,41.8138,31.9037,21.8319,27.1717,30.1993,31.3128,15.5235,,,,,,
4-9-18_Schnable_49-554-js55-84_2018-04-11_10-17-02_9996100,JS55,554,PI_533956,2018-04-11,4cm,38.3057,48.1539,30.051,33.6177,27.8742,25.0072,29.1678,,,,,,,,
4-9-18_Schnable_49-554-js55-84_2018-04-13_10-18-17_10109100,JS55,554,PI_533956,2018-04-13,4cm,38.73,51.059,36.2698,40.9869,26.404,24.1017,20.0433,12.4809,,,,,,,
4-9-18_Schnable_49-554-js55-84_2018-04-16_10-18-40_10296100,JS55,554,PI_533956,2018-04-16,4cm,34.438,53.9726,42.7158,52.7835,32.5094,24.8021,35.3431,21.3097,25.4014,,,,,,
4-9-18_Schnable_49-555-js4-12_2018-04-11_10-19-15_9996200,JS4,555,PI_533752,2018-04-11,4cm,31.664,29.31,25.9496,12.0852,28.5997,22.9858,38.6408,31.4235,56.5884,,,,,,
4-9-18_Schnable_49-555-js4-12_2018-04-13_10-20-30_10109200,JS4,555,PI_533752,2018-04-13,4cm,,,,,,,,,,,,,,,
4-9-18_Schnable_49-555-js4-12_2018-04-16_10-20-53_10296200,JS4,555,PI_533752,2018-04-16,4cm,39.3166,26.8049,56.2844,29.9813,43.3853,29.8939,40.9879,36.4449,26.0894,15.2708,61.5893,65.1883,39.1125,15.9756,31.4078
4-9-18_Schnable_49-556-js213-334_2018-04-11_10-21-29_9996300,JS213,556,PI_656037,2018-04-11,4cm,42.6781,27.7829,28.3599,27.8528,25.8767,8.57389,28.6696,,,,,,,,
4-9-18_Schnable_49-556-js213-334_2018-04-13_10-22-49_10109300,JS213,556,PI_656037,2018-04-13,4cm,50.9548,27.106,28.1516,27.2303,23.7609,23.7482,48.1651,21.8915,,,,,,,
4-9-18_Schnable_49-556-js213-334_2018-04-16_10-23-07_10296300,JS213,556,PI_656037,2018-04-16,4cm,41.3583,32.2159,23.7388,30.8663,24.7393,37.3361,37.8445,49.0284,26.0618,32.9636,,,,,
4-9-18_Schnable_49-557-js134-195_2018-04-11_10-23-42_9996400,JS134,557,PI_576394,2018-04-11,4cm,29.7525,32.6173,28.3085,28.203,27.2705,29.4012,28.1281,,,,,,,,
4-9-18_Schnable_49-557-js134-195_2018-04-13_10-24-57_10109400,JS134,557,PI_576394,2018-04-13,4cm,28.0978,37.1857,18.3238,24.2311,29.6739,33.034,38.8017,44.3604,34.8909,25.6072,,,,,
4-9-18_Schnable_49-557-js134-195_2018-04-16_10-25-21_10296400,JS134,557,PI_576394,2018-04-16,4cm,30.7125,37.2254,37.7746,25.5495,32.2152,44.2642,36.7008,33.3723,0.328649,44.7171,26.7633,45.8346,42.0062,,
4-9-18_Schnable_49-558-js94-131_2018-04-11_10-25-57_9996500,JS94,558,PI_534123,2018-04-11,4cm,24.5996,21.9836,29.5739,29.6862,30.6334,8.97807,,,,,,,,,
4-9-18_Schnable_49-558-js94-131_2018-04-13_10-27-12_10109500,JS94,558,PI_534123,2018-04-13,4cm,0.597089,25.9266,37.5036,36.2907,30.8296,25.5377,11.1911,,,,,,,,
4-9-18_Schnable_49-558-js94-131_2018-04-16_10-27-36_10296500,JS94,558,PI_534123,2018-04-16,4cm,27.7163,38.4929,36.6295,37.2366,43.8825,28.8924,24.3742,,,,,,,,
4-9-18_Schnable_49-559-js53-82_2018-04-11_10-28-12_9996600,JS53,559,PI_533954,2018-04-11,4cm,57.8285,33.8821,40.7701,39.7314,46.8122,36.995,22.7413,38.3914,26.4891,,,,,,
4-9-18_Schnable_49-559-js53-82_2018-04-13_10-29-27_10109600,JS53,559,PI_533954,2018-04-13,4cm,53.317,34.6991,42.1104,42.6931,47.1661,40.7843,30.5035,24.6794,21.5603,39.8614,23.6175,,,,
4-9-18_Schnable_49-559-js53-82_2018-04-16_10-29-51_10296600,JS53,559,PI_533954,2018-04-16,4cm,31.6064,26.4179,10.5704,45.123,47.6855,64.228,61.4429,50.6418,37.5085,59.0204,42.6084,35.9002,24.7836,,
4-9-18_Schnable_49-560-js9-17_2018-04-11_10-30-26_9996700,JS9,560,PI_533759,2018-04-11,4cm,35.3578,29.3783,32.6899,29.2755,37.0602,45.7915,54.7537,47.8431,35.2477,,,,,,
4-9-18_Schnable_49-560-js9-17_2018-04-13_10-31-41_10109700,JS9,560,PI_533759,2018-04-13,4cm,168.432,29.0969,28.1469,36.541,42.1334,25.5739,44.4927,33.0344,23.9425,24.9375,,,,,
4-9-18_Schnable_49-560-js9-17_2018-04-16_10-32-07_10296700,JS9,560,PI_533759,2018-04-16,4cm,9.65765,64.1099,19.4048,87.7031,63.7135,65.2378,32.5247,13.7218,64.0045,45.8268,3.27501,41.0907,72.2854,70.7565,
4-9-18_Schnable_49-561-js71-101_2018-04-11_10-32-39_9996800,JS71,561,PI_533996,2018-04-11,4cm,14.5933,22.2694,13.3789,9.428,16.3167,32.4913,35.7322,23.6462,,,,,,,
4-9-18_Schnable_49-561-js71-101_2018-04-13_10-33-54_10109800,JS71,561,PI_533996,2018-04-13,4cm,12.2215,23.5208,17.8953,24.9338,33.3518,34.7635,20.601,68.1893,28.0287,15.5934,,,,,
4-9-18_Schnable_49-561-js71-101_2018-04-16_10-34-21_10296800,JS71,561,PI_533996,2018-04-16,4cm,24.4933,33.5219,25.2881,50.8318,45.5066,53.1883,35.817,45.4325,28.762,28.2966,9.67723,,,,
4-9-18_Schnable_49-562-js206-322_2018-04-11_10-34-53_9996900,JS206,562,PI_656026,2018-04-11,4cm,30.739,32.9009,20.7884,23.5783,12.6516,15.1138,65.5787,35.2406,,,,,,,
4-9-18_Schnable_49-562-js206-322_2018-04-13_10-36-09_10109900,JS206,562,PI_656026,2018-04-13,4cm,69.1897,30.5968,20.8727,24.2236,28.3303,12.5807,20.9854,51.8828,23.9517,20.3043,,,,,
4-9-18_Schnable_49-563-js73-104_2018-04-11_10-37-07_9997000,JS73,563,PI_534009,2018-04-11,4cm,47.9386,46.9899,29.0479,21.768,23.0137,10.7595,26.2995,20.6049,,,,,,,
4-9-18_Schnable_49-563-js73-104_2018-04-13_10-38-23_10110000,JS73,563,PI_534009,2018-04-13,4cm,72.8968,35.674,27.2212,21.5566,18.8253,19.8767,21.9945,13.2153,,,,,,,
4-9-18_Schnable_49-563-js73-104_2018-04-16_10-38-47_10297000,JS73,563,PI_534009,2018-04-16,4cm,34.4821,78.385,34.4388,176.128,34.1618,20.897,25.0249,19.6247,29.0294,29.672,25.635,,,,
4-9-18_Schnable_49-564-js267-426_2018-04-11_10-39-20_9997100,JS267,564,PI_659695,2018-04-11,4cm,36.3451,31.3011,35.9472,21.6381,25.3128,15.8605,36.3466,16.4754,,,,,,,
4-9-18_Schnable_49-564-js267-426_2018-04-13_10-40-38_10110100,JS267,564,PI_659695,2018-04-13,4cm,48.8849,28.7007,27.0584,24.4786,27.4433,19.2929,34.4035,44.1707,26.6323,15.9086,,,,,
4-9-18_Schnable_49-564-js267-426_2018-04-16_10-41-06_10297100,JS267,564,PI_659695,2018-04-16,4cm,26.7723,32.0543,25.9982,30.5012,18.1151,35.7465,30.0384,43.267,16.4417,,,,,,
4-9-18_Schnable_49-565-js186-289_2018-04-11_10-41-41_9997200,JS186,565,PI_655993,2018-04-11,4cm,38.8004,29.0343,30.43,46.9757,27.7586,44.5158,17.0845,,,,,,,,
4-9-18_Schnable_49-565-js186-289_2018-04-13_10-42-52_10110200,JS186,565,PI_655993,2018-04-13,4cm,42.691,32.2295,35.2868,42.4584,36.5029,35.1409,42.8101,59.5221,,,,,,,
4-9-18_Schnable_49-565-js186-289_2018-04-16_10-43-14_10297200,JS186,565,PI_655993,2018-04-16,4cm,42.6466,39.5662,40.9825,28.9711,40.9809,41.5547,38.7068,40.3707,80.8283,50.6471,42.4737,,,,
4-9-18_Schnable_49-566-js155-1-224_2018-04-11_10-43-54_9997300,JS155,566,PI_597950,2018-04-11,4cm,12.5539,27.1545,26.6907,31.9785,30.6744,20.2322,18.2123,17.9666,,,,,,,
4-9-18_Schnable_49-566-js155-1-224_2018-04-13_10-45-06_10110300,JS155,566,PI_597950,2018-04-13,4cm,23.2728,26.3711,25.9354,31.0077,35.6052,30.5918,13.5233,8.44883,,,,,,,
4-9-18_Schnable_49-566-js155-1-224_2018-04-16_10-45-29_10297300,JS155,566,PI_597950,2018-04-16,4cm,15.7029,99.1482,25.9716,32.3204,37.898,32.1994,40.9852,28.5817,28.6227,27.2752,,,,,
4-9-18_Schnable_49-567-js42-69_2018-04-11_10-46-08_9997400,JS42,567,PI_533919,2018-04-11,4cm,31.5248,35.8236,22.0258,52.5179,45.4969,21.3961,,,,,,,,,
4-9-18_Schnable_49-567-js42-69_2018-04-16_10-47-42_10297400,JS42,567,PI_533919,2018-04-16,4cm,21.2649,33.2863,47.2996,52.8738,31.961,35.0704,14.5145,43.3115,,,,,,,
4-9-18_Schnable_49-568-js57-86_2018-04-11_10-48-27_9997500,JS57,568,PI_533961,2018-04-11,4cm,34.2884,23.7757,23.5864,26.0359,26.4447,43.2066,15.4568,35.283,,,,,,,
4-9-18_Schnable_49-568-js57-86_2018-04-13_10-49-34_10110500,JS57,568,PI_533961,2018-04-13,4cm,54.2826,24.8092,17.5681,35.0536,66.8603,15.5052,25.1656,18.4287,25.8885,31.0411,9.99952,,,,
4-9-18_Schnable_49-568-js57-86_2018-04-16_10-49-58_10297500,JS57,568,PI_533961,2018-04-16,4cm,22.7153,13.5449,,,,,,,,,,,,,
4-9-18_Schnable_49-569-js195-304_2018-04-11_10-50-37_9997600,JS195,569,PI_656008,2018-04-11,4cm,28.9224,30.5193,29.9622,21.0616,22.1825,24.1216,25.7717,24.7384,,,,,,,
4-9-18_Schnable_49-569-js195-304_2018-04-13_10-51-47_10110600,JS195,569,PI_656008,2018-04-13,4cm,28.4029,26.8799,29.7663,23.7159,22.5674,28.2198,23.9968,26.8361,11.8246,,,,,,
4-9-18_Schnable_49-569-js195-304_2018-04-16_10-52-12_10297600,JS195,569,PI_656008,2018-04-16,4cm,34.8259,30.4396,31.5088,22.3538,21.9248,40.8306,27.377,43.8435,32.8907,25.9625,,,,,
4-9-18_Schnable_49-570-js223-353_2018-04-11_10-52-54_9997700,JS223,570,PI_656055,2018-04-11,4cm,22.3401,11.5463,91.3977,26.491,55.9059,27.374,48.4979,9.39551,,,,,,,
4-9-18_Schnable_49-570-js223-353_2018-04-13_10-54-01_10110700,JS223,570,PI_656055,2018-04-13,4cm,24.6446,23.7865,18.9431,24.1129,38.3777,35.9747,45.7468,38.4252,8.35628,,,,,,
4-9-18_Schnable_49-570-js223-353_2018-04-16_10-54-26_10297700,JS223,570,PI_656055,2018-04-16,4cm,12.5863,18.0806,47.9062,20.3069,47.9567,34.7209,56.4589,25.6463,5.57011,47.8513,75.5232,105.662,,,
4-9-18_Schnable_49-571-js265-424_2018-04-11_10-55-07_9997800,JS265,571,PI_659693,2018-04-11,4cm,36.6209,26.5865,56.4718,21.7046,44.6979,5.27763,33.6506,,,,,,,,
4-9-18_Schnable_49-571-js265-424_2018-04-13_10-56-15_10110800,JS265,571,PI_659693,2018-04-13,4cm,30.0252,51.9798,6.39451,39.5181,29.7687,49.8433,35.5039,,,,,,,,
4-9-18_Schnable_49-571-js265-424_2018-04-16_10-56-39_10297800,JS265,571,PI_659693,2018-04-16,4cm,34.9716,43.0979,19.3263,55.0059,55.9356,57.4615,14.5668,,,,,,,,
4-9-18_Schnable_49-572-js132-191_2018-04-11_10-57-24_9997900,JS132,572,PI_576390,2018-04-11,4cm,23.4055,24.0412,24.0262,25.1914,34.0393,35.9976,32.4953,36.5618,38.5065,,,,,,
4-9-18_Schnable_49-572-js132-191_2018-04-13_10-58-29_10110900,JS132,572,PI_576390,2018-04-13,4cm,25.1683,22.4926,38.7867,30.6003,22.6134,39.344,48.398,27.159,33.2165,17.9641,,,,,
4-9-18_Schnable_49-572-js132-191_2018-04-16_10-58-54_10297900,JS132,572,PI_576390,2018-04-16,4cm,43.3875,7.01769,10.7004,49.099,30.2869,25.0114,19.8632,54.5208,50.5231,19.1123,52.8603,3.45213,42.7707,24.7435,39.9692
