plant_name,JS_ID,plant_num,PI_num,img_date,voxel_len,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14
4-9-18_Schnable_49-372-JS176-257_2018-04-16_03-30-48_10277900,JS176,372,PI_642791,2018-04-16,8cm,127.767,-51.1354,119.797,-42.4694,139.46,125.6,-23.9337,,,,,,,,
4-9-18_Schnable_49-373-js79-3-111_2018-04-11_03-32-42_9978000,JS79,373,PI_534054,2018-04-11,8cm,-87.7395,68.7729,-120.667,83.5083,-106.909,104.115,30.4384,21.9623,-101.213,,,,,,
4-9-18_Schnable_49-373-js79-3-111_2018-04-13_03-32-49_10091000,JS79,373,PI_534054,2018-04-13,8cm,10.1106,166.009,-8.82062,-167.07,86.7869,-24.1622,-65.2595,141.158,-35.2184,118.196,-0.273237,,,,
4-9-18_Schnable_49-373-js79-3-111_2018-04-16_03-33-01_10278000,JS79,373,PI_534054,2018-04-16,8cm,-146.966,59.6499,-143.022,-127.508,49.0797,-126.139,-9.59838,9.77788,-166.495,-96.844,56.0078,21.584,-161.446,-169.748,91.1192
4-9-18_Schnable_49-374-js79-2-111_2018-04-11_03-34-56_9978100,JS79,374,PI_534054,2018-04-11,8cm,-61.8162,80.6021,-66.1312,85.1193,-54.4015,-179.897,116.353,-56.9513,-53.0237,-138.928,110.921,,,,
4-9-18_Schnable_49-374-js79-2-111_2018-04-13_03-35-02_10091100,JS79,374,PI_534054,2018-04-13,8cm,80.9744,-55.5639,63.6087,92.3441,-42.407,-81.0166,95.0322,-54.7608,-104.851,-22.5221,-107.392,-169.838,,,
4-9-18_Schnable_49-374-js79-2-111_2018-04-16_03-35-15_10278100,JS79,374,PI_534054,2018-04-16,8cm,128.575,-47.2804,92.6875,-34.7792,126.669,-43.0937,146.703,-111.323,-29.8329,-163.395,-127.349,,,,
4-9-18_Schnable_49-375-js76-3-108_2018-04-11_03-37-10_9978200,JS76,375,PI_534046,2018-04-11,8cm,22.425,-163.949,14.1563,-147.043,23.3181,-163.381,,,,,,,,,
4-9-18_Schnable_49-375-js76-3-108_2018-04-13_03-37-16_10091200,JS76,375,PI_534046,2018-04-13,8cm,0.77691,161.569,-13.0078,175.476,-24.8821,156.778,-3.55026,,,,,,,,
4-9-18_Schnable_49-375-js76-3-108_2018-04-16_03-37-31_10278200,JS76,375,PI_534046,2018-04-16,8cm,123.656,-74.1275,98.3542,-59.7069,100.843,-77.9266,128.757,-79.935,,,,,,,
4-9-18_Schnable_49-376-js10-3-19_2018-04-11_03-39-23_9978300,JS10,376,PI_533761,2018-04-11,8cm,145.537,-25.996,163.506,-23.3473,169.441,-176.082,17.8689,1.83737,,,,,,,
4-9-18_Schnable_49-376-js10-3-19_2018-04-13_03-39-32_10091300,JS10,376,PI_533761,2018-04-13,8cm,171.337,5.62808,-158.351,133.883,-1.96466,-170.747,28.5743,-144.545,26.3422,,,,,,
4-9-18_Schnable_49-376-js10-3-19_2018-04-16_03-39-44_10278300,JS10,376,PI_533761,2018-04-16,8cm,179.941,-159.903,79.0027,173.652,-149.928,35.388,124.75,39.3123,-149.47,44.6599,65.9445,-147.416,,,
4-9-18_Schnable_49-377-js219-343_2018-04-11_03-41-39_9978400,JS219,377,PI_656046,2018-04-11,8cm,-118.771,55.5385,37.0437,-138.966,16.3367,-148.696,-152.484,-10.6306,-21.9074,,,,,,
4-9-18_Schnable_49-379-js104-3-150_2018-04-11_03-46-04_9978600,JS104,379,PI_542406,2018-04-11,8cm,-134.301,-3.07296,-126.759,23.8466,-137.465,23.2639,-141.93,72.4023,,,,,,,
4-9-18_Schnable_49-380-js29-51_2018-04-11_03-48-17_9978700,JS29,380,PI_533856,2018-04-11,8cm,13.2233,-76.8983,66.0924,-99.4887,48.3028,-144.229,111.357,,,,,,,,
4-9-18_Schnable_49-380-js29-51_2018-04-13_03-48-26_10091700,JS29,380,PI_533856,2018-04-13,8cm,47.9058,9.52946,134.361,-20.2838,128.749,4.82816,-170.892,-47.9732,,,,,,,
4-9-18_Schnable_49-380-js29-51_2018-04-16_03-48-39_10278700,JS29,380,PI_533856,2018-04-16,8cm,99.2399,34.3845,151.014,9.34502,148.629,6.72422,157.372,-17.984,-147.398,,,,,,
4-9-18_Schnable_49-381-js16-1-29_2018-04-11_03-50-31_9978800,JS16,381,PI_533799,2018-04-11,8cm,60.3463,178.529,3.30031,-177.758,-12.6323,173.954,-163.572,-26.4549,-5.33783,,,,,,
4-9-18_Schnable_49-381-js16-1-29_2018-04-13_03-50-40_10091800,JS16,381,PI_533799,2018-04-13,8cm,51.1181,173.369,-2.30101,178.49,-21.2588,-177.034,-179.257,-141.32,-13.3604,-10.372,,,,,
4-9-18_Schnable_49-381-js16-1-29_2018-04-16_03-50-53_10278800,JS16,381,PI_533799,2018-04-16,8cm,123.355,165.599,12.6457,-175.809,-1.5374,-119.759,178.736,155.263,-103.252,-94.0826,-153.719,-19.2133,-6.33361,-3.19844,
4-9-18_Schnable_49-382-js16-2-29_2018-04-11_03-52-44_9978900,JS16,382,PI_533799,2018-04-11,8cm,179.06,9.95312,170.055,5.23742,2.46524,-164.745,176.993,3.1595,-163.394,166.411,,,,,
4-9-18_Schnable_49-382-js16-2-29_2018-04-13_03-52-53_10091900,JS16,382,PI_533799,2018-04-13,8cm,159.971,91.594,23.5278,178.663,16.4657,30.0256,-158.965,159.726,-166.918,12.0602,-22.7442,,,,
4-9-18_Schnable_49-382-js16-2-29_2018-04-16_03-53-09_10278900,JS16,382,PI_533799,2018-04-16,8cm,152.292,37.8314,176.369,28.426,-155.8,25.6822,-148.748,165.398,-40.6808,31.5385,,,,,
4-9-18_Schnable_49-383-js113-168_2018-04-11_03-54-58_9979000,JS113,383,PI_576333,2018-04-11,8cm,150.682,-21.9948,-179.713,-25.3533,178.852,-16.1219,-10.1784,133.732,,,,,,,
4-9-18_Schnable_49-383-js113-168_2018-04-13_03-55-09_10092000,JS113,383,PI_576333,2018-04-13,8cm,-3.9461,164.895,15.082,159.268,-7.78356,166.521,-11.996,-54.3336,-176.175,,,,,,
4-9-18_Schnable_49-383-js113-168_2018-04-16_03-55-23_10279000,JS113,383,PI_576333,2018-04-16,8cm,-0.863294,168.055,22.393,151.732,8.64642,165.598,-0.0741905,169.786,5.73101,-129.471,,,,,
4-9-18_Schnable_49-384-js81-1-113_2018-04-11_03-57-11_9979100,JS81,384,PI_534070,2018-04-11,8cm,75.2775,-104.046,44.1246,-122.297,44.6483,-130.313,33.706,146.215,,,,,,,
4-9-18_Schnable_49-384-js81-1-113_2018-04-13_03-57-23_10092100,JS81,384,PI_534070,2018-04-13,8cm,151.232,-26.0726,126.094,-42.3725,119.148,-62.4982,136.7,-61.0034,,,,,,,
4-9-18_Schnable_49-384-js81-1-113_2018-04-16_03-57-37_10279100,JS81,384,PI_534070,2018-04-16,8cm,-158.619,21.8579,179.615,14.7471,-178.453,2.89824,-170.411,-3.82344,-170.568,41.0302,,,,,
4-9-18_Schnable_49-385-js205-320_2018-04-11_03-59-24_9979200,JS205,385,PI_656024,2018-04-11,8cm,-144.622,-6.45487,-150.188,0.696222,-178.244,19.6146,163.711,27.5484,,,,,,,
4-9-18_Schnable_49-385-js205-320_2018-04-13_03-59-37_10092200,JS205,385,PI_656024,2018-04-13,8cm,-157.942,-25.9158,-169.538,-27.5037,175.794,-7.83559,151.669,24.7458,154.901,,,,,,
4-9-18_Schnable_49-385-js205-320_2018-04-16_03-59-51_10279200,JS205,385,PI_656024,2018-04-16,8cm,-134.217,-10.7001,-165.576,-12.4798,179.371,-7.59046,178.751,130.791,19.4298,-7.04003,,,,,
4-9-18_Schnable_49-386-JS176-257_2018-04-11_04-01-37_9979300,JS176,386,PI_642791,2018-04-11,8cm,17.7267,177.022,-1.75247,-174.881,9.06009,-179.71,-29.2082,,,,,,,,
4-9-18_Schnable_49-386-JS176-257_2018-04-13_04-01-51_10092300,JS176,386,PI_642791,2018-04-13,8cm,50.8243,-165.543,30.9002,-152.071,29.9872,-151.413,26.3065,-171.86,,,,,,,
4-9-18_Schnable_49-386-JS176-257_2018-04-16_04-02-04_10279300,JS176,386,PI_642791,2018-04-16,8cm,70.9904,-164.314,46.5209,-149.592,34.1989,-149.848,28.4233,-129.692,,,,,,,
4-9-18_Schnable_49-387-js261-419_2018-04-11_04-03-51_9979400,JS261,387,PI_656118,2018-04-11,8cm,-91.5948,100.502,-98.8106,102.325,-85.5141,100.904,,,,,,,,,
4-9-18_Schnable_49-387-js261-419_2018-04-13_04-04-04_10092400,JS261,387,PI_656118,2018-04-13,8cm,-20.1981,168.712,-35.695,-175.747,-177.538,-29.8544,-46.0601,,,,,,,,
4-9-18_Schnable_49-387-js261-419_2018-04-16_04-04-18_10279400,JS261,387,PI_656118,2018-04-16,8cm,56.343,-116.507,-134.211,50.6043,54.3156,-102.517,43.029,,,,,,,,
4-9-18_Schnable_49-388-js203-316_2018-04-11_04-06-05_9979500,JS203,388,PI_656020,2018-04-11,8cm,-57.6662,-61.1771,114.466,-61.2044,130.788,,,,,,,,,,
4-9-18_Schnable_49-388-js203-316_2018-04-13_04-06-18_10092500,JS203,388,PI_656020,2018-04-13,8cm,-15.2432,-14.5554,168.001,-5.78041,139.875,-9.27599,,,,,,,,,
4-9-18_Schnable_49-388-js203-316_2018-04-16_04-06-32_10279500,JS203,388,PI_656020,2018-04-16,8cm,0.930842,-3.98225,168.833,-4.02728,161.584,-6.99283,-134.787,,,,,,,,
4-9-18_Schnable_49-389-js140-203_2018-04-11_04-08-18_9979600,JS140,389,PI_576428,2018-04-11,8cm,-148.753,-14.4451,-174.957,-169.942,16.3125,-3.96809,-33.4773,-115.591,-36.1927,130.138,,,,,
4-9-18_Schnable_49-389-js140-203_2018-04-13_04-08-31_10092600,JS140,389,PI_576428,2018-04-13,8cm,-153.465,-15.0746,-174.216,174.138,-174.023,38.5657,1.65423,-13.0412,-132.415,-16.9493,-159.133,,,,
4-9-18_Schnable_49-389-js140-203_2018-04-16_04-08-47_10279600,JS140,389,PI_576428,2018-04-16,8cm,-162.717,-12.1657,-165.938,-110.84,-177.945,25.9816,-2.36739,-98.2304,-179.848,-5.3029,-108.902,22.4455,,,
4-9-18_Schnable_49-390-js179-269_2018-04-11_04-10-32_9979700,JS179,390,PI_655974,2018-04-11,8cm,-171.15,-10.252,-2.35437,-179.728,-2.09823,,,,,,,,,,
4-9-18_Schnable_49-390-js179-269_2018-04-13_04-10-47_10092700,JS179,390,PI_655974,2018-04-13,8cm,18.2291,-165.83,24.2563,-8.67887,122.883,-12.0103,,,,,,,,,
4-9-18_Schnable_49-390-js179-269_2018-04-16_04-11-00_10279700,JS179,390,PI_655974,2018-04-16,8cm,-169.007,-65.6658,165.385,-121.407,-67.1672,169.259,,,,,,,,,
4-9-18_Schnable_49-392-js42-69_2018-04-16_04-15-28_10279900,JS42,392,PI_533919,2018-04-16,8cm,-74.3851,-144.272,-21.6638,168.708,1.07261,-168.029,-15.0459,-151.139,,,,,,,
4-9-18_Schnable_49-393-js154-223_2018-04-13_04-17-28_10093000,JS154,393,PI_597949,2018-04-13,8cm,176.75,-9.6171,173.782,-14.3288,166.565,139.927,12.1656,-95.283,,,,,,,
4-9-18_Schnable_49-393-js154-223_2018-04-16_04-17-42_10280000,JS154,393,PI_597949,2018-04-16,8cm,165.402,-0.69964,157.931,-23.1277,-6.04766,151.227,-75.3199,156.276,-58.5136,,,,,,
4-9-18_Schnable_49-394-js112-165_2018-04-11_04-19-26_9980100,JS112,394,PI_574455,2018-04-11,8cm,50.7734,-143.602,58.2773,147.757,39.0585,-128.809,66.465,-137.138,,,,,,,
4-9-18_Schnable_49-394-js112-165_2018-04-13_04-19-41_10093100,JS112,394,PI_574455,2018-04-13,8cm,59.2885,-126.515,88.8075,-105.325,69.1877,-106.405,108.969,-116.363,12.8556,,,,,,
4-9-18_Schnable_49-394-js112-165_2018-04-16_04-19-55_10280100,JS112,394,PI_574455,2018-04-16,8cm,55.7013,-30.6068,-132.633,89.7512,-118.48,64.1499,-83.6724,98.857,-124.193,52.6576,,,,,
4-9-18_Schnable_49-395-js106-154_2018-04-11_04-21-39_9980200,JS106,395,PI_552861,2018-04-11,8cm,80.9895,-72.6458,90.2063,-95.696,-125.377,124.809,120.855,-88.636,,,,,,,
4-9-18_Schnable_49-395-js106-154_2018-04-13_04-21-54_10093200,JS106,395,PI_552861,2018-04-13,8cm,-24.7864,166.581,-41.6794,102.257,137.783,178.002,-47.6157,173.112,150.234,-15.9953,,,,,
4-9-18_Schnable_49-395-js106-154_2018-04-16_04-22-08_10280200,JS106,395,PI_552861,2018-04-16,8cm,16.3612,158.405,-21.8318,51.4497,-179.467,146.839,-51.5658,61.4791,153.04,-31.607,71.5363,,,,
4-9-18_Schnable_49-396-js239-382_2018-04-11_04-23-53_9980300,JS239,396,PI_656082,2018-04-11,8cm,-174.805,18.7064,-179.811,-28.9005,-169.327,,,,,,,,,,
4-9-18_Schnable_49-396-js239-382_2018-04-13_04-24-09_10093300,JS239,396,PI_656082,2018-04-13,8cm,-179.681,11.5731,177.191,-24.722,169.296,,,,,,,,,,
4-9-18_Schnable_49-396-js239-382_2018-04-16_04-24-24_10280300,JS239,396,PI_656082,2018-04-16,8cm,172.245,-4.71279,161.139,-46.17,166.024,-40.5066,,,,,,,,,
4-9-18_Schnable_49-398-js264-422_2018-04-11_04-28-19_9980500,JS264,398,PI_656121,2018-04-11,8cm,-11.6644,-175.926,-26.1353,-163.682,26.2845,-154.443,,,,,,,,,
4-9-18_Schnable_49-398-js264-422_2018-04-13_04-28-55_10093500,JS264,398,PI_656121,2018-04-13,8cm,-15.071,-168.348,-17.0313,-153.777,-140.228,14.7201,,,,,,,,,
4-9-18_Schnable_49-398-js264-422_2018-04-16_04-28-51_10280500,JS264,398,PI_656121,2018-04-16,8cm,11.5498,-148.677,6.84837,68.4012,-135.206,45.5461,-134.78,41.0564,,,,,,,
4-9-18_Schnable_49-399-JS179-269_2018-04-11_04-30-33_9980600,JS179,399,PI_655974,2018-04-11,8cm,-28.7172,-169.42,170.092,-18.0436,0.822945,4.75569,,,,,,,,,
4-9-18_Schnable_49-399-JS179-269_2018-04-13_04-31-09_10093600,JS179,399,PI_655974,2018-04-13,8cm,-64.962,-33.0284,-7.62838,176.591,156.411,-16.1986,171.802,,,,,,,,
4-9-18_Schnable_49-399-JS179-269_2018-04-16_04-31-05_10280600,JS179,399,PI_655974,2018-04-16,8cm,-59.4947,-25.5983,-12.257,147.875,-15.5354,-175.74,166.479,,,,,,,,
4-9-18_Schnable_49-400-js31-3-53_2018-04-11_04-32-46_9980700,JS31,400,PI_533866,2018-04-11,8cm,-156.85,8.09817,-174.594,2.02976,29.8604,-166.588,,,,,,,,,
4-9-18_Schnable_49-400-js31-3-53_2018-04-13_04-33-22_10093700,JS31,400,PI_533866,2018-04-13,8cm,-104.551,62.2157,-108.365,47.5771,-119.019,-125.945,70.9906,,,,,,,,
4-9-18_Schnable_49-400-js31-3-53_2018-04-16_04-33-19_10280700,JS31,400,PI_533866,2018-04-16,8cm,164.933,-22.0489,141.227,-37.8749,-34.4768,-5.93219,128.934,,,,,,,,
4-9-18_Schnable_49-401-js182-272_2018-04-11_04-35-03_9980800,JS182,401,PI_655977,2018-04-11,8cm,176.657,0.670496,-176.985,-153.704,-87.95,-14.562,-153.917,-21.0148,-170.041,160.412,,,,,
4-9-18_Schnable_49-401-js182-272_2018-04-13_04-35-36_10093800,JS182,401,PI_655977,2018-04-13,8cm,-161.925,12.411,-159.528,-135.745,-154.492,-2.00639,-164.055,-160.515,110.471,103.574,-60.0295,,,,
4-9-18_Schnable_49-401-js182-272_2018-04-16_04-35-32_10280800,JS182,401,PI_655977,2018-04-16,8cm,31.5608,-174.042,18.7245,12.5442,-175.958,-4.69586,11.6509,111.534,133.282,-1.24871,1.1153,-169.219,-119.842,,
4-9-18_Schnable_49-402-js41-3-68_2018-04-11_04-37-15_9980900,JS41,402,PI_533915,2018-04-11,8cm,114.289,-86.2224,-62.1219,101.42,102.847,-76.3759,119.894,,,,,,,,
4-9-18_Schnable_49-402-js41-3-68_2018-04-13_04-37-49_10093900,JS41,402,PI_533915,2018-04-13,8cm,-8.19156,28.2638,-166.478,18.9907,-144.634,16.464,-164.264,27.5177,-165.808,,,,,,
4-9-18_Schnable_49-402-js41-3-68_2018-04-16_04-37-46_10280900,JS41,402,PI_533915,2018-04-16,8cm,-147.717,15.9308,-158.573,39.9941,-164.084,26.0951,-155.208,5.62446,-140.184,,,,,,
4-9-18_Schnable_49-403-js69-1-98_2018-04-11_04-39-28_9981000,JS69,403,PI_533987,2018-04-11,8cm,149.28,-32.4674,-95.8789,140.791,-42.2434,144.862,158.265,-52.0921,,,,,,,
4-9-18_Schnable_49-403-js69-1-98_2018-04-13_04-40-02_10094000,JS69,403,PI_533987,2018-04-13,8cm,160.892,-13.5282,153.065,-24.2727,167.385,-20.8512,175.792,-54.2147,,,,,,,
4-9-18_Schnable_49-403-js69-1-98_2018-04-16_04-40-02_10281000,JS69,403,PI_533987,2018-04-16,8cm,-178.679,-15.6315,161.533,-8.9603,175.897,-5.03588,171.328,-47.264,-154.55,,,,,,
4-9-18_Schnable_49-404-js189-296_2018-04-11_04-41-42_9981100,JS189,404,PI_656000,2018-04-11,8cm,166.765,35.5322,-172.69,38.3856,-141.963,-164.047,41.0755,,,,,,,,
4-9-18_Schnable_49-404-js189-296_2018-04-13_04-42-17_10094100,JS189,404,PI_656000,2018-04-13,8cm,-3.72683,-84.6865,40.9413,-81.1545,84.1434,-116.007,56.3023,-107.171,,,,,,,
4-9-18_Schnable_49-404-js189-296_2018-04-16_04-42-20_10281100,JS189,404,PI_656000,2018-04-16,8cm,44.9113,2.48536,90.2823,-0.427301,37.8043,142.654,69.8495,-39.2467,-57.5263,104.439,,,,,
4-9-18_Schnable_49-405-js229-361_2018-04-11_04-43-55_9981200,JS229,405,PI_656062,2018-04-11,8cm,-14.8013,-136.896,14.7244,-160.969,30.2201,5.1815,-152.596,110.399,,,,,,,
4-9-18_Schnable_49-405-js229-361_2018-04-13_04-44-31_10094200,JS229,405,PI_656062,2018-04-13,8cm,-37.8014,53.6008,-68.4843,70.9398,-76.5904,72.6439,152.922,-139.917,,,,,,,
4-9-18_Schnable_49-405-js229-361_2018-04-16_04-44-30_10281200,JS229,405,PI_656062,2018-04-16,8cm,,,,,,,,,,,,,,,
4-9-18_Schnable_49-407-JS225-357_2018-04-11_04-48-23_9981400,JS225,407,PI_656058,2018-04-11,8cm,-137.311,-6.6558,32.3505,-170.663,30.4588,-155.892,20.2571,-151.564,,,,,,,
4-9-18_Schnable_49-407-JS225-357_2018-04-13_04-48-58_10094400,JS225,407,PI_656058,2018-04-13,8cm,-156.402,-22.8765,168.676,3.76572,-174.425,-168.937,1.80564,,,,,,,,
4-9-18_Schnable_49-407-JS225-357_2018-04-16_04-48-56_10281400,JS225,407,PI_656058,2018-04-16,8cm,-158.624,-23.4939,154.005,-13.4786,174.141,-9.35128,-22.9222,124.612,,,,,,,
4-9-18_Schnable_49-408-js19-32_2018-04-11_04-50-37_9981500,JS19,408,PI_533810,2018-04-11,8cm,-160.671,1.63159,157.385,-28.758,7.90569,168.873,-15.0587,-155.449,-57.4255,,,,,,
4-9-18_Schnable_49-408-js19-32_2018-04-13_04-51-11_10094500,JS19,408,PI_533810,2018-04-13,8cm,-155.211,175.743,-155.342,176.88,20.9823,-38.3448,2.91699,-176.78,-21.5235,,,,,,
4-9-18_Schnable_49-408-js19-32_2018-04-16_04-51-10_10281500,JS19,408,PI_533810,2018-04-16,8cm,-125.002,-163.688,41.5075,-118.762,39.0415,117.256,-123.159,-3.08554,-133.217,,,,,,
4-9-18_Schnable_49-409-js67-96_2018-04-11_04-52-51_9981600,JS67,409,PI_533985,2018-04-11,8cm,-18.1574,150.857,-34.5846,144.625,11.1415,,,,,,,,,,
4-9-18_Schnable_49-409-js67-96_2018-04-13_04-53-24_10094600,JS67,409,PI_533985,2018-04-13,8cm,4.21074,174.617,12.0313,-173.574,-5.62934,-126.872,,,,,,,,,
4-9-18_Schnable_49-409-js67-96_2018-04-16_04-53-23_10281600,JS67,409,PI_533985,2018-04-16,8cm,-30.6498,115.694,-18.9144,136.828,-28.1541,-172.979,-83.1953,,,,,,,,
4-9-18_Schnable_49-410-js209-328_2018-04-11_04-55-04_9981700,JS209,410,PI_656031,2018-04-11,8cm,-9.75124,165.203,150.03,-47.2958,-70.589,161.96,,,,,,,,,
4-9-18_Schnable_49-410-js209-328_2018-04-13_04-55-37_10094700,JS209,410,PI_656031,2018-04-13,8cm,-100.139,-83.3242,51.0979,-81.6359,14.7716,,,,,,,,,,
4-9-18_Schnable_49-410-js209-328_2018-04-16_04-55-37_10281700,JS209,410,PI_656031,2018-04-16,8cm,166.637,-179.503,,,,,,,,,,,,,
4-9-18_Schnable_49-411-JS225-357_2018-04-11_04-57-23_9981800,JS225,411,PI_656058,2018-04-11,8cm,-8.24653,177.151,-23.7209,162.429,-127.699,-4.56473,1.06271,,,,,,,,
4-9-18_Schnable_49-411-JS225-357_2018-04-13_04-57-52_10094800,JS225,411,PI_656058,2018-04-13,8cm,-126.248,45.7041,-135.402,43.3144,-128.06,-124,,,,,,,,,
4-9-18_Schnable_49-411-JS225-357_2018-04-16_04-57-53_10281800,JS225,411,PI_656058,2018-04-16,8cm,-161.253,12.105,-174.925,-9.74544,-172.946,117.287,4.64904,-168.513,-45.8648,,,,,,
4-9-18_Schnable_49-412-JS225-357_2018-04-11_04-59-31_9981900,JS225,412,PI_656058,2018-04-11,8cm,167.056,-9.55722,138.487,-25.9474,153.174,22.7218,171.097,,,,,,,,
4-9-18_Schnable_49-412-JS225-357_2018-04-13_05-00-06_10094900,JS225,412,PI_656058,2018-04-13,8cm,-149.87,35.6946,-177.918,15.3728,-175.84,-43.5675,-156.857,-34.5524,,,,,,,
4-9-18_Schnable_49-412-JS225-357_2018-04-16_05-00-06_10281900,JS225,412,PI_656058,2018-04-16,8cm,168.835,-12.8686,130.221,-33.1477,136.808,-35.1945,147.513,147.392,,,,,,,
4-9-18_Schnable_49-413-js146-212_2018-04-11_05-01-45_9982000,JS146,413,PI_595718,2018-04-11,8cm,21.1101,151.171,7.45774,-5.03343,-173.998,-172.988,,,,,,,,,
4-9-18_Schnable_49-413-js146-212_2018-04-13_05-02-20_10095000,JS146,413,PI_595718,2018-04-13,8cm,21.5932,148.981,10.2274,172.391,-18.6558,-163.586,-42.1258,,,,,,,,
4-9-18_Schnable_49-413-js146-212_2018-04-16_05-02-20_10282000,JS146,413,PI_595718,2018-04-16,8cm,19.9383,143.958,172.218,-57.5208,-2.83492,174.736,-44.3497,129.307,,,,,,,
4-9-18_Schnable_49-414-js294-413_2018-04-11_05-03-59_9982100,JS294,414,PI_656112,2018-04-11,8cm,-24.3048,65.0793,123.604,140.437,-24.3551,179.792,161.482,-8.45897,,,,,,,
4-9-18_Schnable_49-414-js294-413_2018-04-13_05-04-34_10095100,JS294,414,PI_656112,2018-04-13,8cm,15.8227,120.323,148.715,3.95588,-155.855,5.61053,-146.725,11.0982,,,,,,,
4-9-18_Schnable_49-414-js294-413_2018-04-16_05-04-33_10282100,JS294,414,PI_656112,2018-04-16,8cm,56.9049,153.724,173.633,53.763,-128.667,50.0973,-148.809,51.1569,-68.876,,,,,,
4-9-18_Schnable_49-415-js92-129_2018-04-11_05-06-13_9982200,JS92,415,PI_534116,2018-04-11,8cm,176.002,116.337,-20.1511,113.895,-17.7777,15.4179,,,,,,,,,
4-9-18_Schnable_49-415-js92-129_2018-04-13_05-06-47_10095200,JS92,415,PI_534116,2018-04-13,8cm,-63.1477,-29.3927,154.542,-16.5562,164.873,146.062,-14.218,,,,,,,,
4-9-18_Schnable_49-415-js92-129_2018-04-16_05-06-51_10282200,JS92,415,PI_534116,2018-04-16,8cm,8.58899,176.543,11.2628,-168.798,-0.0182299,172.569,7.83349,,,,,,,,
4-9-18_Schnable_49-416-js230-367_2018-04-11_05-08-26_9982300,JS230,416,PI_656068,2018-04-11,8cm,16.0674,163.071,-7.63669,34.3015,145.506,-8.29161,22.2823,-52.1484,143.275,,,,,,
4-9-18_Schnable_49-416-js230-367_2018-04-13_05-09-01_10095300,JS230,416,PI_656068,2018-04-13,8cm,4.88329,121.329,-24.7785,151.665,-6.39175,16.764,126.451,116.491,-2.70526,,,,,,
4-9-18_Schnable_49-416-js230-367_2018-04-16_05-09-03_10282300,JS230,416,PI_656068,2018-04-16,8cm,,,,,,,,,,,,,,,
4-9-18_Schnable_49-417-JS225-357_2018-04-11_05-10-42_9982400,JS225,417,PI_656058,2018-04-11,8cm,25.9942,-178.657,25.1292,177.147,0.435338,-171.437,-5.28359,-151.335,,,,,,,
4-9-18_Schnable_49-417-JS225-357_2018-04-13_05-11-14_10095400,JS225,417,PI_656058,2018-04-13,8cm,158.561,6.88111,153.783,-10.039,-173.631,-175.441,-9.10736,,,,,,,,
4-9-18_Schnable_49-417-JS225-357_2018-04-16_05-11-17_10282400,JS225,417,PI_656058,2018-04-16,8cm,158.923,20.501,151.838,-1.35841,-177.774,-4.75098,172.3,-33.9655,,,,,,,
4-9-18_Schnable_49-418-js33-3-57_2018-04-11_05-12-56_9982500,JS33,418,PI_533877,2018-04-11,8cm,40.9368,177.176,29.239,-143.66,55.5188,166.88,,,,,,,,,
4-9-18_Schnable_49-418-js33-3-57_2018-04-13_05-13-28_10095500,JS33,418,PI_533877,2018-04-13,8cm,9.62856,126.672,0.906514,179.235,17.1752,-149.607,3.41625,,,,,,,,
4-9-18_Schnable_49-418-js33-3-57_2018-04-16_05-13-32_10282500,JS33,418,PI_533877,2018-04-16,8cm,13.7481,115.588,-9.47211,156.55,3.64477,175.111,13.4813,-162.437,,,,,,,
4-9-18_Schnable_49-419-js220-345_2018-04-11_05-15-09_9982600,JS220,419,PI_656048,2018-04-11,8cm,22.5896,152.184,34.1604,176.191,-2.09513,172.318,178.667,48.5617,10.5862,,,,,,
4-9-18_Schnable_49-419-js220-345_2018-04-13_05-15-41_10095600,JS220,419,PI_656048,2018-04-13,8cm,5.69226,160.223,34.6252,-173.086,7.86303,-167.795,-10.9714,164.303,,,,,,,
4-9-18_Schnable_49-419-js220-345_2018-04-16_05-15-45_10282600,JS220,419,PI_656048,2018-04-16,8cm,10.2123,161.276,40.5318,-168.502,5.99078,-155.791,-174.944,13.6547,61.8521,,,,,,
4-9-18_Schnable_49-420-js49-1-78_2018-04-11_05-17-23_9982700,JS49,420,PI_533940,2018-04-11,8cm,142.097,56.2783,170.268,42.3929,177.911,24.3493,-160.73,,,,,,,,
4-9-18_Schnable_49-420-js49-1-78_2018-04-13_05-17-55_10095700,JS49,420,PI_533940,2018-04-13,8cm,135.061,73.8746,168.508,55.022,-166.662,42.9667,115.498,,,,,,,,
4-9-18_Schnable_49-420-js49-1-78_2018-04-16_05-17-59_10282700,JS49,420,PI_533940,2018-04-16,8cm,133.173,86.1861,171.729,67.2414,-156.782,49.207,26.4631,-148.372,,,,,,,
4-9-18_Schnable_49-421-js80-112_2018-04-11_05-19-37_9982800,JS80,421,PI_534063,2018-04-11,8cm,-157.801,7.01893,-147.785,-121.787,22.3118,,,,,,,,,,
4-9-18_Schnable_49-421-js80-112_2018-04-13_05-20-09_10095800,JS80,421,PI_534063,2018-04-13,8cm,162.256,10.6314,169.669,14.778,157.266,26.2258,,,,,,,,,
4-9-18_Schnable_49-421-js80-112_2018-04-16_05-20-13_10282800,JS80,421,PI_534063,2018-04-16,8cm,-6.65135,110.864,-9.13829,130.058,-4.5684,146.984,-7.495,137.762,,,,,,,
